0 327.188 0.0 395.1601456093014, 1 231.90916697978818 -31.98841445331074 398.4243814220368, 2 267.77025568373915 -48.84373794979102 21.960690611859434, 3 235.80671510828404 3.1710835535145634 -360.5339344615459, 6 422.46634191527824 31.988016686780572 391.89590913951184, 7 452.4555400299009 -5.779483102682178 10.405675032221325, 8 465.2071526013963 44.04386446372601 -370.35581297109144, 12 309.5317282744278 -76.35607806563296 608.1043584424197, 13 328.483305246204 -216.40361459059415 773.7209726568226, 14 286.2874979253074 -313.09912623180185 735.1648596906502, 15 300.50450554306485 -339.4249829227755 838.2729585803929, 17 436.68848132137873 -174.09250489556774 748.6304017083644, 18 532.014660982079 -90.68362804297209 512.5382234626611, 19 531.409636596874 -164.7730383686811 267.2186190812069, 25 214.62317614253786 -214.48237789216114 737.0016319410786, 26 127.98872180016338 -206.51774019335124 514.9207396113386, 27 218.30511239341996 -309.41645851741174 554.9419788166922, 
0 327.188 0.0 394.11632900451247, 1 232.31948874919686 -31.847999600423268 397.33010366279046, 2 268.76056534872885 -50.68057914929045 22.21990259084788, 3 236.7543588479826 -1.2243568739206694 -362.37717020817314, 6 422.0560224890014 31.847594006702458 390.9025567506397, 7 452.34798368690787 -5.136863409820464 10.716793716362474, 8 464.75702931757485 46.26852512382786 -369.19944590829124, 12 310.145067856765 -76.72550590370173 606.618781738912, 13 329.14224808972926 -216.8455229659718 771.5395193860008, 14 287.42307982227305 -313.3515412519493 733.2130218156528, 15 301.7614424500635 -339.59625884963555 836.0727749128037, 17 436.82683388128123 -174.52009650394402 746.3569014359905, 18 531.5440429083525 -90.7167547341895 511.20246672017043, 19 530.1484107609353 -162.96838381331852 266.81870803271676, 25 215.8445569094598 -214.72050115622926 734.6040064624126, 26 129.4231705013037 -205.39589243472128 513.5912310537994, 27 219.14655247752867 -307.9724960891777 553.3606459099701, 
0 327.188 0.0 392.58828536744386, 1 233.02788017337028 -31.253311816679282 396.6342991009765, 2 269.0898510504243 -51.22717095756494 22.923916526090807, 3 236.94861363939992 -1.64317191112346 -362.20123689768354, 6 421.34763511007884 31.252918295993954 388.54228123640894, 7 451.8293506546741 -6.207700003036564 10.103530847129889, 8 464.2952425293549 44.733063968846054 -369.46052221505556, 12 310.831288509378 -76.01017220491521 605.0162330000073, 13 329.11882012626313 -216.01456698844822 770.3571491968721, 14 288.1437230280893 -312.0187271362345 732.059398798996, 15 303.1833408146825 -338.4219912518031 834.7818075824994, 17 436.6929549761214 -175.02169643135056 744.8694261980006, 18 536.6886825515821 -95.6021292724053 510.29641312255774, 19 527.8786505426641 -168.57274367158496 266.6702386503001, 25 216.59861318139016 -213.01972864480467 733.9072200681646, 26 130.84060596709614 -204.2571246687628 513.2896606550537, 27 220.3088538599792 -305.31058300776283 551.6512771108645, 
0 335.65 0.0 384.58266080264525, 1 242.32366345939533 -31.197543235304845 388.9335710612212, 2 277.76210489970435 -51.913453700218795 15.656850878350156, 3 247.56492465555186 -0.8940916390028235 -367.09536293963174, 6 428.9759093816235 31.197162994039957 380.23176063825315, 7 460.9050739818747 -9.620727295706104 3.140732543000638, 8 472.0239654115223 40.54293036997913 -375.8086733912427, 12 326.3353108918624 -76.65863554708368 597.902895994344, 13 351.65651582917803 -214.54542962343257 767.1242981381234, 14 308.8683109455499 -308.1731273833269 730.6268524694812, 15 324.40674989338055 -333.2631830592503 833.1223341938879, 17 456.0252658230205 -173.43266738122014 740.8985201618685, 18 544.1748346644565 -91.46848554337984 503.7350441520441, 19 537.069162074412 -163.41846306137637 262.603611038595, 25 238.73026199634393 -211.555517209671 731.5802356527271, 26 139.14570299247288 -202.3664732955467 515.108018061576, 27 217.57421040114227 -307.14517556006246 571.012133424017, 
0 335.65 0.0 383.2053361708496, 1 241.0508304684542 -28.85262814946826 387.52032215615725, 2 275.1144459826218 -48.44892188499091 13.256246877221542, 3 247.58320463504083 2.6969488681254177 -368.5247857870611, 6 430.2487087059489 28.852274409397722 378.8903599174139, 7 460.8791290785794 -8.60452959720513 -0.7495868421788714, 8 472.26188158725944 45.81557434158832 -376.09128192390233, 12 326.81963566814034 -77.94721784855813 595.2694600366158, 13 349.9744424996727 -217.25652989442318 764.8124236903109, 14 304.64555299080166 -311.1049298051314 730.0318576496243, 15 322.2069095469118 -334.73713945144465 831.9626180947519, 17 455.8075711684985 -178.69821083112782 740.7574351805638, 18 546.1833749604257 -95.28242007559459 506.15492611330967, 19 535.4928667779952 -160.62922448013782 260.89570840594, 25 236.07059897264713 -210.83464396182865 728.2957665516346, 26 132.48747097728995 -202.95624747560586 517.9646713178767, 27 187.95983172095697 -315.1616723631411 600.7376597754226, 
0 335.669 0.0 386.54630501896946, 1 240.23393531949267 -28.17033981062542 390.3471428893311, 2 274.3501059103944 -48.059619280982844 14.81794142885235, 3 248.1880271046733 3.8437285688719953 -364.91103697309796, 6 431.1036188801548 28.169972734939684 382.7454754168045, 7 462.1071937547977 -8.858905357892041 2.3763713150875674, 8 473.6074845001384 47.039659146520776 -372.3634841693077, 12 327.12790202125854 -81.66039410496619 597.2071648865026, 13 349.3093581604021 -224.25085212093512 764.3124751164985, 14 302.8888379624786 -318.41018556746593 729.929429385815, 15 321.4281458151747 -341.4859555735039 831.5567891882772, 17 456.112380262741 -186.49362624968404 742.5769530830003, 18 546.7556258415715 -101.80704280778454 509.70032966425, 19 534.5964254089585 -161.70365598968803 257.82353580744547, 25 234.79803227463304 -215.9636460405801 726.6415846533368, 26 130.1889718266908 -207.32257229360883 519.9551937568604, 27 172.08811465420075 -325.04616607025025 610.8941754243754, 
0 335.673 0.0 393.09124079323567, 1 238.33781304070948 -26.269085558027864 396.4742737291491, 2 268.22973776904166 -48.84429800788503 19.53223156813982, 3 244.9690860930807 1.8670360986015169 -359.354796753047, 6 433.0077039102031 26.26870786819186 389.70821451894835, 7 459.5007730085477 -10.530884970408138 8.060770171669105, 8 470.97241007759374 47.974365930565995 -366.08344891979095, 12 324.8631261988485 -84.63960849181555 601.8542712646038, 13 344.9858217550901 -231.42749980426805 765.911320500014, 14 296.9748260605147 -326.1192857341188 730.8612071872517, 15 317.933225701721 -349.2392522113761 831.8176897130265, 17 452.8144314002517 -194.6456771042414 745.3103746398347, 18 542.5328140707041 -105.32470009976632 513.3651267910031, 19 538.2572613161733 -156.68826300947552 260.009517276825, 25 230.09284246771404 -219.81556810158037 729.3250723078149, 26 123.67695916392216 -198.14781399604715 525.0540321156789, 27 130.50515109875258 -323.7203966351622 614.7852653505879, 
0 335.68600000000004 0.0 389.508384219009, 1 239.14430594165015 -25.659228996574228 393.5660736290923, 2 264.3331068291286 -42.91142837783262 13.598628413056815, 3 246.09566151651438 8.729992537951034 -364.37755146478554, 6 432.2272353390851 25.65885482918013 385.450703474141, 7 454.4765051951822 -7.525630583642254 2.9119208518263804, 8 468.09607998523813 51.37261893435512 -370.8653556433192, 12 323.4859537920201 -81.44559779012747 599.6548414649983, 13 341.5397059192951 -226.25302598996012 766.3092742137442, 14 293.3961304680638 -320.161192095254 731.8653198542186, 15 315.38492114036274 -343.61800097530727 833.0107398623281, 17 449.2413271291251 -190.80523664800774 745.2571713092088, 18 540.5598113142366 -102.932042002325 513.4191836601215, 19 536.3549196026969 -154.68301042759617 258.91582564339416, 25 227.26520626958563 -213.2697805709763 730.0687368496635, 26 118.18279606011416 -186.51514013278694 527.2904690967323, 27 114.16473288540863 -314.99912277179516 612.4589916133946, 
0 335.68600000000004 0.0 390.8701090546362, 1 238.93111337821563 -24.074968508909617 394.8844291878584, 2 262.97419962075685 -41.15206188133672 13.300304019302644, 3 246.60685502673226 10.066665157478667 -363.19887343436545, 6 432.440426685089 24.074605651522898 386.8558006866842, 7 454.3038452240007 -6.207047330913255 1.2021434882518065, 8 467.41732197122195 55.74444243704254 -369.04265409441933, 12 323.97433864581944 -83.21431872267499 599.7449237759363, 13 341.2279993679717 -230.72450918658387 765.8929729225097, 14 291.97303458790293 -324.1311347060647 731.7113438189674, 15 316.1938242461306 -347.3883438136181 832.5497631490555, 17 448.7857802629137 -196.5278702463075 745.2665988163642, 18 540.03496092556 -106.57741898249486 513.977121340221, 19 538.1333126408092 -153.43670297897336 258.66856836923324, 25 227.41355944493324 -214.6058416674697 730.5990120051074, 26 114.86717768986094 -173.73550736920004 531.0280426229897, 27 77.03931430483624 -308.60559678090704 615.2814709540767, 
0 335.68600000000004 0.0 392.7541728783464, 1 238.69742914472585 -23.64079248086717 396.58477942034546, 2 262.51277811941713 -40.96309828042067 14.172119994631942, 3 246.5197707592169 10.663568440603342 -361.6602175912116, 6 432.674096385063 23.640414854804995 388.92357676819967, 7 454.6612147329069 -6.053675780681729 2.812302957877648, 8 467.6482851102984 56.61680580810541 -367.33829286741803, 12 323.8867313505922 -84.50695895127056 601.096081107904, 13 341.1050302088265 -233.406807063898 766.4196133003477, 14 291.5291618232238 -326.77770422951903 732.0416042867889, 15 316.5594196805887 -350.0279481756204 832.7264657457645, 17 448.77007895327205 -199.44905735545834 746.0863425024961, 18 540.0451485319542 -108.47736992556935 515.0897777663074, 19 539.0607279036132 -153.2509582525209 259.55454141404454, 25 227.23627504321746 -216.1835918914358 731.4273644570865, 26 113.38671559951004 -170.35899672714083 533.2932766569693, 27 63.2151758299247 -307.8156051585074 617.6732095059144, 
0 335.712 0.0 396.33376304670537, 1 237.5939520497395 -23.49874067844896 399.6925452174373, 2 261.28680063260856 -42.24459831964374 14.168773726762197, 3 245.51906810885168 8.659931804531794 -360.92562632263184, 6 433.82954723159764 23.498361713305577 392.9749917425255, 7 456.86806322587415 -4.301551870670949 4.928702329974442, 8 470.18763618322356 59.40817157343396 -365.18890570553117, 12 323.00570118072915 -88.27552354524313 603.2391076113352, 13 341.44516633198305 -240.8859721469114 764.4115035860875, 14 291.1246012520263 -335.12210120465653 725.2770859869242, 15 318.1992199168405 -360.56064387000174 825.667385341294, 17 449.98006562499927 -206.67612481103808 744.9698236724826, 18 541.0227028961399 -112.32103678606484 515.5805580166539, 19 542.3125182197325 -154.26586241541574 259.73869026908847, 25 226.34220745749008 -222.09828103048358 731.4397131648764, 26 108.13069195699435 -168.36158548506774 541.0370369264451, 27 36.75740367060234 -308.9524787649098 617.5197127494764, 
0 335.71400000000006 0.0 396.9555741918481, 1 237.57833119336357 -23.165247844367133 400.05288032350563, 2 260.92481522499844 -41.606530356015696 13.770961986243037, 3 245.3535187784014 9.571739492016263 -361.1078150194221, 6 433.8491877859522 23.164849209913854 393.85827750373244, 7 457.1341882100225 -3.285219798497522 5.27937757568327, 8 470.3480109071618 60.81332410722072 -365.19490570553114, 12 322.4929712455945 -89.66834989741469 603.0713677474388, 13 341.04545396319946 -243.6131574706439 763.3770017999528, 14 291.8078957976142 -338.1601299164329 724.5984217740655, 15 320.58123521786973 -363.6450993983245 824.7491520423247, 17 449.5691403293618 -209.37597723059784 744.0491966256917, 18 541.3982774884453 -113.89461641679577 515.0679981809164, 19 543.1716360794209 -153.92440773353417 259.5680574757521, 25 225.867702384663 -224.11700120533345 730.6521912433378, 26 106.71658366474779 -168.39316199541844 541.8412707962851, 27 24.953557881749703 -310.35013752890495 620.0466688421089, 
0 335.72400000000005 0.0 396.89742548701395, 1 237.59511555304692 -23.51923062191553 399.4697638699781, 2 260.4218616123963 -39.63866045399081 9.623493355790913, 3 245.08339152548854 13.69027180585718 -361.779813776658, 6 433.85236386780684 23.518842900219035 394.32509569224965, 7 457.7348346768678 0.279137844331629 4.720263606099422, 8 470.83947650593063 65.90698908021928 -365.2079057055312, 12 322.24545098724417 -89.56151379687208 602.9816122765747, 13 341.0778511132879 -243.1845200326623 764.1543448463885, 14 291.608351233655 -337.56430485021235 726.4088780404936, 15 321.1330291008479 -362.74740431969724 826.5008199653887, 17 449.5789488499759 -208.96951778748235 745.1208700235725, 18 541.1649939648105 -113.70414623225847 515.7896797119133, 19 543.6249472547529 -153.2535408147799 260.05743739589695, 25 225.77435885308202 -223.36616621474155 731.4376217862041, 26 105.35358027500496 -165.2891722696216 543.5057816859743, 27 12.480487720302847 -309.4291144466649 622.8303754026738, 
0 335.727 0.0 396.74733844581556, 1 237.6998479504386 -22.909140827547223 399.4644334666475, 2 261.4479098804878 -39.27880445999179 10.404410255726702, 3 251.21912458171846 14.484490195823128 -360.5069846112334, 6 433.75364525042323 22.908747991433547 394.030254135413, 7 456.9367514752323 -1.3405192196324691 4.738754615283597, 8 470.7042634423095 63.43558419810468 -365.20890570553115, 12 322.49212086065904 -89.00106279691622 602.8287668944771, 13 341.18678951977415 -242.17780486745812 764.4576563700637, 14 291.5231352049251 -336.38925993604846 726.8891330593917, 15 321.1687197009919 -361.39316280672534 827.0432428309211, 17 449.71985752584743 -208.5283370574862 745.2519032979419, 18 541.4379510219957 -113.93249702484363 515.9496939487682, 19 543.6646127467513 -153.28481692788358 260.165645657068, 25 225.950102590625 -221.9689930116142 731.8587850561585, 26 105.43553298211307 -163.37713640820758 544.1903649846618, 27 12.476273922329938 -307.44888743923275 623.414241744181, 
0 335.72900000000004 0.0 396.26660355778534, 1 238.0385382986537 -22.244763912725436 399.17815574054845, 2 262.3525889658122 -39.34710665598911 10.576803477995611, 3 252.19096952227233 13.466883127838202 -359.73354990593833, 6 433.41897662347174 22.244402988125383 393.3550624765143, 7 456.46228719315553 -2.3320561498664176 4.350539695572081, 8 470.261676835829 62.152992725814784 -365.23490570553116, 12 322.37980199784863 -89.89895380455985 601.7411535212655, 13 341.804720718032 -243.16220701972873 762.3827455771639, 14 292.05044191868967 -337.08336198561875 725.4455527478099, 15 322.0839052502528 -361.72139432388667 825.371885085272, 17 449.7615372767657 -209.8187630404426 741.9771219085292, 18 540.3547822816405 -116.18702324086135 512.034112485127, 19 543.2191012286605 -154.45981141423803 252.66382569023148, 25 226.9619496109512 -222.88677833074877 731.0861888392669, 26 106.94316901323191 -164.69044411672633 544.0431043653393, 27 14.085671002888205 -306.47310312464714 623.0357963259457, 
0 335.72900000000004 0.0 395.520865137272, 1 238.04495308232316 -23.396481002750292 398.2996019121362, 2 263.38733296754657 -42.88612619771918 10.40828163255486, 3 251.71368943241345 10.380079221890014 -359.78027494159363, 6 433.41257507550165 23.396096149589116 392.74213673944104, 7 461.9751389981905 -2.3827918093343072 4.793569748301877, 8 470.2748532695008 62.71144660589448 -365.24090570553113, 12 322.56127635976577 -89.85270455298757 601.1486769700841, 13 342.257004975453 -242.6472239114355 762.6224419306268, 14 292.80835506682473 -336.7467824548654 726.0930203077019, 15 322.3761904161023 -361.3591348660922 826.0041156497784, 17 450.192705335712 -208.58488077712735 742.098954701692, 18 540.2880839355045 -114.93206154638781 511.9181562933896, 19 543.3628608764842 -154.8109828082654 252.9494485956523, 25 227.24461215879523 -223.05277776238358 731.2391148615252, 26 107.2223978559498 -164.7547976700985 544.5299113031992, 27 14.762895375482401 -306.2915392165145 623.6859919250178, 
0 335.72900000000004 0.0 394.1797164018281, 1 238.3385218292046 -24.272693871885174 396.6517623312214, 2 268.99923895338765 -44.21094984194713 8.742524045035566, 3 252.7996676885636 8.913688003481042 -360.8586784885377, 6 433.1190278036389 24.272310436501847 391.707679182037, 7 463.29608574553237 -1.974698966115298 4.284469639139502, 8 469.7562082385879 63.4541383444182 -365.24090570553113, 12 322.98107082762357 -90.01548693033865 599.6300609920459, 13 342.8150394131212 -242.28197326829354 760.9463705158089, 14 292.07372775870743 -336.0100093124645 723.987243508401, 15 320.318145018233 -360.0917361054674 823.9007598804408, 17 450.45026251692957 -207.78688996513614 740.8957767133079, 18 539.6074299253924 -113.89679893790245 511.12379175033, 19 543.1304856640693 -153.5652746282331 251.81210118492214, 25 228.1416869459796 -223.2269786798489 729.3905689373369, 26 108.00379245934661 -164.76646534699245 542.5107926573892, 27 15.458910528280057 -305.5846021298391 621.7795145265638, 
0 335.72900000000004 0.0 394.11294903073855, 1 238.39263171737943 -24.67263649100772 396.5741619819915, 2 268.9286723309684 -44.763776963668164 8.979239175921975, 3 252.16545300306075 8.846253809772946 -360.5450738011331, 6 433.06491822445724 24.672259383820784 391.6517447301323, 7 463.23452220994966 -2.4017512946418265 4.583221633233961, 8 469.373190342538 62.671382982178 -365.24090570553113, 12 323.1139236453846 -89.8830144480039 599.6857571231535, 13 342.52999115618246 -242.33676394030073 760.9479913202654, 14 292.1084710439038 -336.222187101562 724.1891536918829, 15 319.69084980898924 -360.2762940955108 824.2244399339011, 17 450.2673213709437 -207.56331814352805 741.1788314980747, 18 539.6230741414792 -113.91413249641553 511.1439223793038, 19 542.9597592323533 -154.3387306223594 252.00678187219995, 25 227.9278539195294 -223.77017853848196 728.7037443289817, 26 109.50221374916845 -166.8557798661219 536.280512487429, 27 23.12874851972822 -307.25761862381216 619.8705220927998, 
0 335.70799999999997 0.0 394.0187593984431, 1 238.44536213214815 -24.923124322235303 396.54885810740336, 2 269.03807385414916 -44.949168638518046 9.249755576205871, 3 252.02109457987393 8.583850687954339 -360.41773004989443, 6 432.97018823072403 24.922747927819007 391.48866637894093, 7 463.11959617003765 -2.4817996109419056 4.578694209617993, 8 469.21580137804085 62.17048769331679 -365.2439057055311, 12 323.1009754724829 -89.61625360727112 599.8001817759991, 13 342.4971098622367 -241.8093710446626 761.1624936999943, 14 292.28049085033905 -335.7605973637076 724.3435725965295, 15 319.40985188301374 -359.9565842560555 824.4656950246389, 17 450.2195142569213 -206.79655569853972 741.3650330958693, 18 539.649514718833 -113.26901663747415 511.235050663617, 19 542.8062296676 -154.56291414840192 252.1007835776038, 25 227.94885299542915 -223.75667919845029 728.8031166152169, 26 110.6190391628202 -168.26446739422278 535.3682191244317, 27 29.65549187166107 -307.89686474272696 618.4155666981368, 
0 335.698 0.0 397.6419375001069, 1 238.10760100441126 -26.12146639955392 400.0159148190028, 2 270.79695551247914 -47.56940665417116 15.474408955392164, 3 252.28495702430652 8.669095181838713 -354.70659346647074, 6 433.28795408632345 26.121087402792938 395.26796368659006, 7 464.2642153578377 -8.983239397382576 11.077034515939602, 8 470.0482991134186 48.53478262452717 -365.25190570553116, 12 322.81093494478245 -90.39428444183625 603.8802489170905, 13 342.2204907619373 -242.73661436228525 763.024478479287, 14 293.63902913418536 -337.1022832981711 724.7569593639718, 15 318.3037267957897 -361.5261597491311 824.9492577749514, 17 450.34375871363596 -206.2542965204602 743.7390736777585, 18 539.6673202086496 -113.73326058149658 513.6772284568511, 19 541.6463712528628 -157.56236759020467 254.7914379722613, 25 227.79922550442075 -227.2794465967537 729.5569874887921, 26 120.57732671445797 -178.1031827864576 527.6502057989657, 27 62.211310183138266 -312.06796696468086 613.4556679710264, 
0 335.698 0.0 397.29706545601266, 1 237.76917496884533 -26.624493647832576 399.1295493300721, 2 270.9678502645832 -49.70885346472723 18.80099072306342, 3 252.34862828494676 5.7102834413662436 -354.72530081917216, 6 433.62634519164635 26.624107426557003 395.4645841420537, 7 464.48608640243475 -11.59493249379257 12.800608898689859, 8 470.22473241868386 45.14864721888932 -365.25190570553116, 12 322.84815814546664 -90.41566319131661 604.4976099622926, 13 342.02559932882014 -243.20935498503155 763.3976671790316, 14 294.3113508974159 -338.1263306423509 723.889870673319, 15 318.3022772773766 -362.45837251998387 824.0009159319703, 17 450.5599650511132 -206.11047970272898 745.4915433108155, 18 540.5344712697179 -112.83719699873285 516.035688969135, 19 541.5095392536864 -157.1804480101652 256.17686506347025, 25 227.5455438076899 -228.73653479522915 728.0783406540569, 26 125.93175190955779 -181.69237529447102 524.1183258349911, 27 73.63854792999774 -315.864198128322 611.7086099315106, 
0 335.698 0.0 395.5077035055076, 1 238.8188368439772 -27.89966869402278 397.72877076248574, 2 272.73801254667774 -50.72036816543539 20.93108020368021, 3 251.66639864393824 4.55978526866906 -354.0988870654776, 6 432.57671570871736 27.899290224384337 393.28663558565825, 7 463.140112904158 -12.967713127741519 13.054562951202115, 8 468.75823183299286 41.874207033374304 -365.2439057055311, 12 322.8876004514398 -86.48195269876766 604.0355023233052, 13 340.7614384085322 -235.70475522014897 765.7338039500593, 14 293.929174760256 -330.48361209297167 727.2864574721362, 15 314.4049477268637 -354.4886252683775 828.1182763142816, 17 449.0377474514562 -197.96517351012616 747.6596284011295, 18 539.8575759348994 -108.39650812147292 517.5652580073354, 19 536.940295558316 -160.71733123123968 263.3824441359577, 25 227.10535577745355 -224.12752899252797 728.0936262225442, 26 131.47432513307743 -189.53405461109236 510.35949373710275, 27 118.52105364322597 -316.8408951301134 603.3320304828252, 
0 335.693 0.0 395.17605814701665, 1 238.91192627780362 -28.351695678293584 397.39419897863615, 2 273.1977277556332 -51.35897129568659 21.575902195177946, 3 251.23227069517216 4.173137965007527 -354.003824264675, 6 432.4736466336301 28.351323236019894 392.95791663659963, 7 463.03219465040786 -13.43083518920038 13.396015246394654, 8 468.59394505949274 41.336714524179726 -365.25190570553116, 12 322.84902192543257 -85.74217467288366 603.9262691669309, 13 340.3867904327658 -234.48879597018419 766.001532058391, 14 293.76691310129615 -329.3166735087705 728.1169906799902, 15 313.2279540723325 -352.9359364102046 829.1274426988895, 17 448.77478990424993 -196.4386843587605 748.173172489429, 18 539.8354079315314 -107.80366424594311 517.9195845327816, 19 535.8253403997871 -161.81848726626583 264.05952690383845, 25 226.7401876486215 -223.77584995932546 727.3427139737545, 26 133.18105427321944 -193.93481971008774 503.9314830353186, 27 132.08050993506322 -319.23855484255364 603.4148732594844, 
0 335.66200000000003 0.0 391.1323575678223, 1 239.31817429965204 -29.323270575632172 393.37602221970405, 2 274.686005918605 -51.835145132941975 19.803374535220655, 3 251.71629968576443 3.8118559521522 -355.4070194131899, 6 432.0053879096073 29.322896840787713 388.8886897071852, 7 462.14269379704353 -14.386385570203984 10.85957449856511, 8 468.6484094684472 38.02644743019428 -367.3459579842703, 12 323.4103149479504 -84.59201689195154 600.3275257837191, 13 340.19978366941757 -231.7697146835406 763.4819220366284, 14 294.39877914770557 -327.00128583873357 726.433955418648, 15 311.37490758528975 -350.4178492132845 828.3053155520926, 17 448.8875125905654 -192.71888270192596 746.6756467083882, 18 540.9656644501268 -104.98917063946402 517.8682783117952, 19 534.1329006553644 -163.18608953126383 264.85371758743224, 25 226.34426381505483 -223.45446378476004 722.2900101789552, 26 135.51507753185265 -208.08137146927197 496.4919126088811, 27 171.23390062292432 -329.38462470283383 592.6569078880032, 
0 332.87 0.0 390.37051540994975, 1 236.86093757293756 -30.7547894189562 391.9279800206005, 2 272.398127480226 -53.37037638021853 18.35563698205243, 3 246.8360549619618 0.42969913126719916 -357.19157534662946, 6 428.8785869507748 30.75438582035369 388.81304785938795, 7 459.901443230912 -11.69227662136035 10.78224912560097, 8 465.75021470944887 39.3390588446034 -368.03290570553116, 12 317.37416781144236 -86.17039201320702 599.2755507377908, 13 333.2142622195584 -236.2113574931226 758.1715202948815, 14 289.1412027363489 -332.8653813802822 715.5245635557478, 15 304.98558966789795 -360.4503518114152 818.1858697128703, 17 442.6866486018907 -196.02425773173326 741.3434743698263, 18 537.4826777110223 -109.53486169239824 512.5313415688431, 19 534.098236077693 -174.23517550992983 262.34360814828443, 25 219.32225054640514 -228.39028945864317 717.6511865979248, 26 127.3978219170256 -204.55344364411326 490.54340024810875, 27 177.0775730816699 -322.7166840920803 547.8600384553836, 
0 330.019 0.0 387.390851807169, 1 234.13825304504186 -31.746802430224765 389.1134973162106, 2 270.6451324057081 -55.13906473254569 16.332183358304974, 3 243.07631476835513 -4.228306732238451 -360.60742741839334, 6 425.8992920100146 31.74640605921015 385.668197585007, 7 455.84600717844836 -7.700373946539031 8.015941094549248, 8 462.91052412401734 46.05569684431792 -368.04390570553113, 12 310.89428620715364 -83.45140790147491 596.2460436353999, 13 325.55692398902625 -232.12510823413226 754.3301825915426, 14 282.87841073025714 -330.334538058911 713.068760117874, 15 297.14161206353964 -357.590084971985 815.83560174276, 17 436.1697844629391 -190.77625372949774 735.5395940142298, 18 535.1455713435344 -107.8649135053985 505.0481639642049, 19 531.2935273551803 -178.16211124191472 252.78524496075255, 25 211.38258031403603 -227.1763422034552 714.2293139630117, 26 127.90382268794659 -214.7000581497519 483.03522206631436, 27 212.19692229375718 -323.91312575011204 530.5298217344987, 
0 330.019 0.0 387.417730480462, 1 234.40283647312054 -31.676141495335838 389.2927496068276, 2 270.92038618074844 -54.54088535094597 16.287625174691243, 3 243.79787666041543 -4.19166797885174 -360.50588768232313, 6 425.6346704956288 31.67571529872668 385.54270547187497, 7 455.4262127745286 -7.0588164455642755 7.695560296019494, 8 462.75517525862597 45.9127891800573 -368.04390570553113, 12 310.89885175617377 -83.79804258319767 596.3185452050409, 13 325.81864991605676 -232.00423967337548 754.1361752491096, 14 283.09290362270826 -330.3425266213683 712.0317546845702, 15 297.5983263987994 -358.1643089189281 814.8767371618717, 17 436.1757638419435 -190.85742253427753 734.7386192732015, 18 534.837896923075 -108.70484650389906 504.3392881815743, 19 530.9315248981821 -179.127518672895 252.56782349244753, 25 211.8733690426487 -226.94819486676892 714.8889146575027, 26 127.64678870495223 -212.0887620298152 488.74659841223485, 27 210.15522839612925 -321.33709653475927 522.9042605489715, 
0 330.019 0.0 387.4129408502071, 1 234.4026450855419 -31.675040117683228 389.29163835847015, 2 270.9219834162924 -54.53580749089369 16.293804995449534, 3 243.80865144507356 -4.186665748727677 -360.49926905000046, 6 425.6348684816485 31.674626884744775 385.5342328092291, 7 455.4209972905025 -7.066584523580929 7.687972442784599, 8 462.7551430686414 45.90175298125206 -368.04390570553113, 12 310.90255388844037 -83.78725026763757 596.3178744486963, 13 325.82049602199595 -231.98757026881304 754.1452589421108, 14 283.09431743084883 -330.32511665847005 712.0423900017493, 15 297.59841849018517 -358.1452477869557 814.8882018750598, 17 436.1777830791036 -190.84128025455647 734.7457959030087, 18 534.8406397401811 -108.68679548679015 504.3459353495469, 19 530.9545392762145 -179.11240854343478 252.5731329342512, 25 211.875511177477 -226.9320465996367 714.8994237975817, 26 127.6485394445233 -212.0713793171865 488.75464401724986, 27 210.15559926679114 -321.319938015291 522.9060265619505, 
0 330.019 0.0 387.09485041753004, 1 234.45048538062417 -31.18862423588274 389.0773926567487, 2 271.5924490263818 -54.19759463079397 16.780970450496966, 3 249.33014268558372 -3.3230063706675708 -359.65626072782646, 6 425.587048258359 31.188200855101652 385.1123055501184, 7 454.8411982731925 -8.447408381637729 7.693160115624778, 8 463.01587121342277 43.82036292080778 -368.04390570553113, 12 311.0501733067565 -83.33299713514083 595.9835779866764, 13 325.921668866223 -231.25603867800362 754.1800594677309, 14 283.09466738335885 -329.5552508470203 712.2032871596255, 15 297.7504245316461 -357.22418176234373 815.0945870040375, 17 436.3839193416055 -190.55216628638388 734.7131192892678, 18 535.3107063480345 -109.03636060769014 504.34975441826197, 19 531.0100917261041 -179.27018740233103 252.42934120715228, 25 211.92274566398032 -225.9408724155752 714.993708592152, 26 127.66155704036626 -211.04628698849055 489.0484125321154, 27 210.28609483596694 -320.6847077200815 523.2052705135675, 
0 332.884 0.0 381.85420943755025, 1 237.34205525619336 -28.48115290331961 384.78126647040096, 2 270.1770845949628 -50.95330254959826 15.016894959704018, 3 251.86881247012894 -2.2226780576218914 -360.67045570835285, 6 428.4254719349824 28.48078403242311 378.92715158068415, 7 451.55450173513947 -11.749884534361911 1.556295944465944, 8 459.97943842767495 42.17608780834425 -369.49593048818247, 12 315.4732259203586 -79.56809723435731 591.0591250337869, 13 328.585253320239 -224.49605690917275 755.0052316234303, 14 284.4123663583361 -321.0102172983254 717.9343524846686, 15 300.1934175978803 -346.02121203873685 821.1581399257327, 17 437.969654268189 -186.40194541936722 734.3987873676451, 18 531.5112122460391 -104.3850041820603 502.9097905347297, 19 525.5425305176794 -171.17589508717646 250.59552222067532, 25 215.5463426000834 -217.0849827290602 715.4589737303597, 26 128.6590826727367 -197.1427305451972 489.2259337741931, 27 194.59751187275324 -311.2239746826071 527.8927582300349, 
